+--------+-------------+-------------+-------------+----------------+
|   Z    |      Up     |      U      |      F      |     Div F      |
| 0.1488 | 2.55684e-06 | 3.50832e-07 | 1532.464038 |  10242.054100  |
| 0.1489 | 2.55682e-06 | 3.50827e-07 | 1533.491464 |  10241.862813  |
| 0.149  | 2.55681e-06 | 3.50822e-07 | 1534.518880 |  10241.670546  |
| 0.1491 |  2.5568e-06 | 3.50818e-07 | 1535.546285 |  10241.478322  |
| 0.1492 | 2.55679e-06 | 3.50813e-07 | 1536.573680 |  10241.285800  |
| 0.1493 | 2.55677e-06 | 3.50808e-07 | 1537.601064 |  10241.092640  |
| 0.1494 | 2.55676e-06 | 3.50803e-07 | 1538.628437 |  10240.898842  |
| 0.1495 | 2.55675e-06 | 3.50798e-07 | 1539.655800 |  10240.704746  |
| 0.1496 | 2.55673e-06 | 3.50794e-07 | 1540.683153 |  10240.510693  |
| 0.1497 | 2.55672e-06 | 3.50789e-07 | 1541.710495 |  10240.316002  |
| 0.1498 | 2.55671e-06 | 3.50784e-07 | 1542.737826 |  10240.120333  |
| 0.1499 | 2.55669e-06 | 3.50779e-07 | 1543.765146 |  10239.924706  |
|  0.15  | 2.55668e-06 | 3.50775e-07 | 1544.792456 |  10239.728783  |
| 0.1501 | 2.55667e-06 |  3.5077e-07 | 1545.819755 |  10239.531881  |
| 0.1502 | 2.55665e-06 | 3.50765e-07 | 1546.847043 |  10239.335022  |
| 0.1503 | 2.55664e-06 |  3.5076e-07 | 1547.874320 |  10239.137185  |
| 0.1504 | 2.55663e-06 | 3.50755e-07 | 1548.901586 |  10238.939391  |
| 0.1505 | 2.55661e-06 |  3.5075e-07 | 1549.928842 |  10238.740960  |
| 0.1506 |  2.5566e-06 | 3.50746e-07 | 1550.956087 |  10238.542231  |
| 0.1507 | 2.55658e-06 | 3.50741e-07 | 1551.983321 |  10238.342866  |
| 0.1508 | 2.55657e-06 | 3.50736e-07 | 1553.010544 |  10238.143203  |
| 0.1509 | 2.55656e-06 | 3.50731e-07 | 1554.037755 |  10237.943243  |
| 0.151  | 2.55654e-06 | 3.50726e-07 | 1555.064956 |  10237.742305  |
| 0.1511 | 2.55653e-06 | 3.50722e-07 | 1556.092146 |  10237.541412  |
| 0.1512 | 2.55652e-06 | 3.50717e-07 | 1557.119325 |  10237.339881  |
| 0.1513 |  2.5565e-06 | 3.50712e-07 | 1558.146493 |  10237.138394  |
| 0.1514 | 2.55649e-06 | 3.50707e-07 | 1559.173650 |  10236.935588  |
| 0.1515 | 2.55648e-06 | 3.50702e-07 | 1560.200795 |  10236.732827  |
| 0.1516 | 2.55646e-06 | 3.50697e-07 | 1561.227930 |  10236.529428  |
| 0.1517 | 2.55645e-06 | 3.50692e-07 | 1562.255053 |  10236.325733  |
| 0.1518 | 2.55643e-06 | 3.50688e-07 | 1563.282165 |  10236.121742  |
| 0.1519 | 2.55642e-06 | 3.50683e-07 | 1564.309266 |  10235.917114  |
| 0.152  | 2.55641e-06 | 3.50678e-07 | 1565.336355 |  10235.712189  |
| 0.1521 | 2.55639e-06 | 3.50673e-07 | 1566.363434 |  10235.506628  |
| 0.1522 | 2.55638e-06 | 3.50668e-07 | 1567.390501 |  10235.300771  |
| 0.1523 | 2.55636e-06 | 3.50663e-07 | 1568.417556 |  10235.094277  |
| 0.1524 | 2.55635e-06 | 3.50658e-07 | 1569.444601 |  10234.887487  |
| 0.1525 | 2.55634e-06 | 3.50653e-07 | 1570.471634 |  10234.680060  |
| 0.1526 | 2.55632e-06 | 3.50649e-07 | 1571.498655 |  10234.472337  |
| 0.1527 | 2.55631e-06 | 3.50644e-07 | 1572.525665 |  10234.264319  |
| 0.1528 | 2.55629e-06 | 3.50639e-07 | 1573.552664 |  10234.055664  |
| 0.1529 | 2.55628e-06 | 3.50634e-07 | 1574.579651 |  10233.846372  |
| 0.153  | 2.55627e-06 | 3.50629e-07 | 1575.606627 |  10233.637467  |
| 0.1531 | 2.55625e-06 | 3.50624e-07 | 1576.633591 |  10233.426903  |
| 0.1532 | 2.55624e-06 | 3.50619e-07 | 1577.660543 |  10233.216043  |
| 0.1533 | 2.55622e-06 | 3.50614e-07 | 1578.687484 |  10233.005910  |
| 0.1534 | 2.55621e-06 | 3.50609e-07 | 1579.714413 |  10232.794119  |
| 0.1535 | 2.55619e-06 | 3.50604e-07 | 1580.741331 |  10232.582032  |
| 0.1536 | 2.55618e-06 |  3.506e-07  | 1581.768237 |  10232.369990  |
| 0.1537 | 2.55617e-06 | 3.50595e-07 | 1582.795131 |  10232.157994  |
| 0.1538 | 2.55615e-06 |  3.5059e-07 | 1583.822013 |  10231.943659  |
| 0.1539 | 2.55614e-06 | 3.50585e-07 | 1584.848884 |  10231.730391  |
| 0.154  | 2.55612e-06 |  3.5058e-07 | 1585.875743 |  10231.516147  |
| 0.1541 | 2.55611e-06 | 3.50575e-07 | 1586.902590 |  10231.301608  |
| 0.1542 | 2.55609e-06 |  3.5057e-07 | 1587.929425 |  10231.086432  |
| 0.1543 | 2.55608e-06 | 3.50565e-07 | 1588.956248 |  10230.871644  |
| 0.1544 | 2.55606e-06 |  3.5056e-07 | 1589.983060 |  10230.655197  |
| 0.1545 | 2.55605e-06 | 3.50555e-07 | 1591.009859 |  10230.438456  |
| 0.1546 | 2.55604e-06 |  3.5055e-07 | 1592.036647 |  10230.221761  |
| 0.1547 | 2.55602e-06 | 3.50545e-07 | 1593.063422 |  10230.004089  |
| 0.1548 | 2.55601e-06 |  3.5054e-07 | 1594.090186 |  10229.786464  |
| 0.1549 | 2.55599e-06 | 3.50535e-07 | 1595.116937 |  10229.568203  |
| 0.155  | 2.55598e-06 |  3.5053e-07 | 1596.143677 |  10229.349647  |
| 0.1551 | 2.55596e-06 | 3.50525e-07 | 1597.170404 |  10229.130457  |
| 0.1552 | 2.55595e-06 | 3.50521e-07 | 1598.197119 |  10228.910290  |
| 0.1553 | 2.55593e-06 | 3.50516e-07 | 1599.223822 |  10228.690170  |
| 0.1554 | 2.55592e-06 | 3.50511e-07 | 1600.250513 |  10228.469414  |
| 0.1555 |  2.5559e-06 | 3.50506e-07 | 1601.277192 |  10228.248365  |
| 0.1556 | 2.55589e-06 | 3.50501e-07 | 1602.303858 |  10228.026680  |
| 0.1557 | 2.55587e-06 | 3.50496e-07 | 1603.330512 |  10227.804361  |
| 0.1558 | 2.55586e-06 | 3.50491e-07 | 1604.357154 |  10227.582428  |
| 0.1559 | 2.55584e-06 | 3.50486e-07 | 1605.383784 |  10227.358839  |
| 0.156  | 2.55583e-06 | 3.50481e-07 | 1606.410401 |  10227.135637  |
| 0.1561 | 2.55581e-06 | 3.50476e-07 | 1607.437006 |  10226.911460  |
| 0.1562 |  2.5558e-06 | 3.50471e-07 | 1608.463598 |  10226.687330  |
| 0.1563 | 2.55578e-06 | 3.50466e-07 | 1609.490178 |  10226.461883  |
| 0.1564 | 2.55577e-06 | 3.50461e-07 | 1610.516746 |  10226.236824  |
| 0.1565 | 2.55575e-06 | 3.50456e-07 | 1611.543301 |  10226.010450  |
| 0.1566 | 2.55574e-06 | 3.50451e-07 | 1612.569843 |  10225.784803  |
| 0.1567 | 2.55572e-06 | 3.50446e-07 | 1613.596373 |  10225.558182  |
| 0.1568 | 2.55571e-06 | 3.50441e-07 | 1614.622890 |  10225.330245  |
| 0.1569 | 2.55569e-06 | 3.50436e-07 | 1615.649395 |  10225.103036  |
| 0.157  | 2.55568e-06 | 3.50431e-07 | 1616.675887 |  10224.874853  |
| 0.1571 | 2.55566e-06 | 3.50426e-07 | 1617.702367 |  10224.646035  |
| 0.1572 | 2.55564e-06 | 3.50421e-07 | 1618.728834 |  10224.416924  |
| 0.1573 | 2.55563e-06 | 3.50415e-07 | 1619.755288 |  10224.186838  |
| 0.1574 | 2.55561e-06 |  3.5041e-07 | 1620.781729 |  10223.956800  |
| 0.1575 |  2.5556e-06 | 3.50405e-07 | 1621.808158 |  10223.726809  |
| 0.1576 | 2.55558e-06 |  3.504e-07  | 1622.834573 |  10223.494481  |
| 0.1577 | 2.55557e-06 | 3.50395e-07 | 1623.860976 |  10223.263563  |
| 0.1578 | 2.55555e-06 |  3.5039e-07 | 1624.887366 |  10223.031330  |
| 0.1579 | 2.55554e-06 | 3.50385e-07 | 1625.913744 |  10222.798464  |
| 0.158  | 2.55552e-06 |  3.5038e-07 | 1626.940108 |  10222.565304  |
| 0.1581 | 2.55551e-06 | 3.50375e-07 | 1627.966459 |  10222.331852  |
| 0.1582 | 2.55549e-06 |  3.5037e-07 | 1628.992797 |  10222.097766  |
| 0.1583 | 2.55547e-06 | 3.50365e-07 | 1630.019123 |  10221.863387  |
| 0.1584 | 2.55546e-06 |  3.5036e-07 | 1631.045435 |  10221.628034  |
| 0.1585 | 2.55544e-06 | 3.50355e-07 | 1632.071734 |  10221.392729  |
| 0.1586 | 2.55543e-06 |  3.5035e-07 | 1633.098020 |  10221.156450  |
| 0.1587 | 2.55541e-06 | 3.50345e-07 | 1634.124293 |  10220.919879  |
| 0.1588 |  2.5554e-06 |  3.5034e-07 | 1635.150553 |  10220.683015  |
| 0.1589 | 2.55538e-06 | 3.50335e-07 | 1636.176800 |  10220.445177  |
| 0.159  | 2.55536e-06 | 3.50329e-07 | 1637.203033 |  10220.208069  |
| 0.1591 | 2.55535e-06 | 3.50324e-07 | 1638.229253 |  10219.968965  |
| 0.1592 | 2.55533e-06 | 3.50319e-07 | 1639.255460 |  10219.730250  |
| 0.1593 | 2.55532e-06 | 3.50314e-07 | 1640.281654 |  10219.490902  |
| 0.1594 |  2.5553e-06 | 3.50309e-07 | 1641.307834 |  10219.250921  |
| 0.1595 | 2.55528e-06 | 3.50304e-07 | 1642.334001 |  10219.010308  |
| 0.1596 | 2.55527e-06 | 3.50299e-07 | 1643.360155 |  10218.769061  |
| 0.1597 | 2.55525e-06 | 3.50294e-07 | 1644.386295 |  10218.528204  |
| 0.1598 | 2.55523e-06 | 3.50289e-07 | 1645.412421 |  10218.285693  |
| 0.1599 | 2.55522e-06 | 3.50284e-07 | 1646.438535 |  10218.043571  |
|  0.16  |  2.5552e-06 | 3.50278e-07 | 1647.464634 |  10217.800475  |
| 0.1601 | 2.55519e-06 | 3.50273e-07 | 1648.490721 |  10217.557088  |
| 0.1602 | 2.55517e-06 | 3.50268e-07 | 1649.516793 |  10217.313068  |
| 0.1603 | 2.55515e-06 | 3.50263e-07 | 1650.542852 |  10217.068416  |
| 0.1604 | 2.55514e-06 | 3.50258e-07 | 1651.568898 |  10216.823473  |
| 0.1605 | 2.55512e-06 | 3.50253e-07 | 1652.594929 |  10216.578578  |
| 0.1606 |  2.5551e-06 | 3.50248e-07 | 1653.620947 |  10216.332370  |
| 0.1607 | 2.55509e-06 | 3.50242e-07 | 1654.646952 |  10216.085870  |
| 0.1608 | 2.55507e-06 | 3.50237e-07 | 1655.672942 |  10215.839079  |
| 0.1609 | 2.55506e-06 | 3.50232e-07 | 1656.698919 |  10215.591656  |
| 0.161  | 2.55504e-06 | 3.50227e-07 | 1657.724882 |  10215.343260  |
| 0.1611 | 2.55502e-06 | 3.50222e-07 | 1658.750831 |  10215.094914  |
| 0.1612 | 2.55501e-06 | 3.50217e-07 | 1659.776767 |  10214.845936  |
| 0.1613 | 2.55499e-06 | 3.50212e-07 | 1660.802688 |  10214.595985  |
| 0.1614 | 2.55497e-06 | 3.50206e-07 | 1661.828595 |  10214.346425  |
| 0.1615 | 2.55496e-06 | 3.50201e-07 | 1662.854489 |  10214.095892  |
| 0.1616 | 2.55494e-06 | 3.50196e-07 | 1663.880368 |  10213.845068  |
| 0.1617 | 2.55492e-06 | 3.50191e-07 | 1664.906234 |  10213.593613  |
| 0.1618 | 2.55491e-06 | 3.50186e-07 | 1665.932085 |  10213.341185  |
| 0.1619 | 2.55489e-06 | 3.50181e-07 | 1666.957923 |  10213.089489  |
| 0.162  | 2.55487e-06 | 3.50175e-07 | 1667.983746 |  10212.835798  |
| 0.1621 | 2.55486e-06 |  3.5017e-07 | 1669.009555 |  10212.582158  |
| 0.1622 | 2.55484e-06 | 3.50165e-07 | 1670.035350 |  10212.328226  |
| 0.1623 | 2.55482e-06 |  3.5016e-07 | 1671.061131 |  10212.073664  |
| 0.1624 |  2.5548e-06 | 3.50155e-07 | 1672.086898 |  10211.818470  |
| 0.1625 | 2.55479e-06 | 3.50149e-07 | 1673.112650 |  10211.562645  |
| 0.1626 | 2.55477e-06 | 3.50144e-07 | 1674.138388 |  10211.306871  |
| 0.1627 | 2.55475e-06 | 3.50139e-07 | 1675.164111 |  10211.049784  |
| 0.1628 | 2.55474e-06 | 3.50134e-07 | 1676.189821 |  10210.792747  |
| 0.1629 | 2.55472e-06 | 3.50129e-07 | 1677.215516 |  10210.534739  |
| 0.163  |  2.5547e-06 | 3.50123e-07 | 1678.241196 |  10210.277462  |
| 0.1631 | 2.55468e-06 | 3.50118e-07 | 1679.266862 |  10210.018533  |
| 0.1632 | 2.55467e-06 | 3.50113e-07 | 1680.292514 |  10209.759313  |
| 0.1633 | 2.55465e-06 | 3.50108e-07 | 1681.318151 |  10209.499123  |
| 0.1634 | 2.55463e-06 | 3.50102e-07 | 1682.343773 |  10209.238642  |
| 0.1635 | 2.55462e-06 | 3.50097e-07 | 1683.369381 |  10208.977871  |
| 0.1636 |  2.5546e-06 | 3.50092e-07 | 1684.394975 |  10208.716810  |
| 0.1637 | 2.55458e-06 | 3.50087e-07 | 1685.420553 |  10208.454779  |
| 0.1638 | 2.55456e-06 | 3.50082e-07 | 1686.446118 |  10208.192116  |
| 0.1639 | 2.55455e-06 | 3.50076e-07 | 1687.471667 |  10207.929164  |
| 0.164  | 2.55453e-06 | 3.50071e-07 | 1688.497201 |  10207.665923  |
| 0.1641 | 2.55451e-06 | 3.50066e-07 | 1689.522721 |  10207.402392  |
| 0.1642 | 2.55449e-06 | 3.50061e-07 | 1690.548226 |  10207.137549  |
| 0.1643 | 2.55448e-06 | 3.50055e-07 | 1691.573717 |  10206.872758  |
| 0.1644 | 2.55446e-06 |  3.5005e-07 | 1692.599192 |  10206.606654  |
| 0.1645 | 2.55444e-06 | 3.50045e-07 | 1693.624653 |  10206.341284  |
| 0.1646 | 2.55442e-06 |  3.5004e-07 | 1694.650098 |  10206.074262  |
| 0.1647 | 2.55441e-06 | 3.50034e-07 | 1695.675529 |  10205.807291  |
| 0.1648 | 2.55439e-06 | 3.50029e-07 | 1696.700945 |  10205.539349  |
| 0.1649 | 2.55437e-06 | 3.50024e-07 | 1697.726345 |  10205.271459  |
| 0.165  | 2.55435e-06 | 3.50018e-07 | 1698.751731 |  10205.002258  |
| 0.1651 | 2.55433e-06 | 3.50013e-07 | 1699.777102 |  10204.733109  |
| 0.1652 | 2.55432e-06 | 3.50008e-07 | 1700.802457 |  10204.463670  |
| 0.1653 |  2.5543e-06 | 3.50003e-07 | 1701.827797 |  10204.193602  |
| 0.1654 | 2.55428e-06 | 3.49997e-07 | 1702.853123 |  10203.922223  |
| 0.1655 | 2.55426e-06 | 3.49992e-07 | 1703.878433 |  10203.650896  |
| 0.1656 | 2.55425e-06 | 3.49987e-07 | 1704.903727 |  10203.378939  |
| 0.1657 | 2.55423e-06 | 3.49981e-07 | 1705.929007 |  10203.106694  |
| 0.1658 | 2.55421e-06 | 3.49976e-07 | 1706.954271 |  10202.833479  |
| 0.1659 | 2.55419e-06 | 3.49971e-07 | 1707.979520 |  10202.559293  |
| 0.166  | 2.55417e-06 | 3.49965e-07 | 1709.004753 |  10202.286182  |
| 0.1661 | 2.55416e-06 |  3.4996e-07 | 1710.029971 |  10202.011761  |
| 0.1662 | 2.55414e-06 | 3.49955e-07 | 1711.055174 |  10201.736029  |
| 0.1663 | 2.55412e-06 |  3.4995e-07 | 1712.080361 |  10201.461030  |
| 0.1664 |  2.5541e-06 | 3.49944e-07 | 1713.105533 |  10201.184040  |
| 0.1665 | 2.55408e-06 | 3.49939e-07 | 1714.130689 |  10200.907784  |
| 0.1666 | 2.55406e-06 | 3.49934e-07 | 1715.155830 |  10200.630217  |
| 0.1667 | 2.55405e-06 | 3.49928e-07 | 1716.180955 |  10200.352703  |
| 0.1668 | 2.55403e-06 | 3.49923e-07 | 1717.206064 |  10200.074220  |
| 0.1669 | 2.55401e-06 | 3.49918e-07 | 1718.231158 |  10199.794767  |
| 0.167  | 2.55399e-06 | 3.49912e-07 | 1719.256236 |  10199.516048  |
| 0.1671 | 2.55397e-06 | 3.49907e-07 | 1720.281299 |  10199.235678  |
| 0.1672 | 2.55395e-06 | 3.49902e-07 | 1721.306345 |  10198.954680  |
| 0.1673 | 2.55393e-06 | 3.49896e-07 | 1722.331376 |  10198.673735  |
| 0.1674 | 2.55392e-06 | 3.49891e-07 | 1723.356391 |  10198.391821  |
| 0.1675 |  2.5539e-06 | 3.49885e-07 | 1724.381390 |  10198.109959  |
| 0.1676 | 2.55388e-06 |  3.4988e-07 | 1725.406374 |  10197.827129  |
| 0.1677 | 2.55386e-06 | 3.49875e-07 | 1726.431341 |  10197.543670  |
| 0.1678 | 2.55384e-06 | 3.49869e-07 | 1727.456292 |  10197.259924  |
| 0.1679 | 2.55382e-06 | 3.49864e-07 | 1728.481228 |  10196.975550  |
| 0.168  |  2.5538e-06 | 3.49859e-07 | 1729.506147 |  10196.690547  |
| 0.1681 | 2.55379e-06 | 3.49853e-07 | 1730.531051 |  10196.405258  |
| 0.1682 | 2.55377e-06 | 3.49848e-07 | 1731.555938 |  10196.118318  |
| 0.1683 | 2.55375e-06 | 3.49843e-07 | 1732.580809 |  10195.831772  |
| 0.1684 | 2.55373e-06 | 3.49837e-07 | 1733.605664 |  10195.545280  |
| 0.1685 | 2.55371e-06 | 3.49832e-07 | 1734.630503 |  10195.257138  |
| 0.1686 | 2.55369e-06 | 3.49826e-07 | 1735.655326 |  10194.968708  |
| 0.1687 | 2.55367e-06 | 3.49821e-07 | 1736.680132 |  10194.680333  |
| 0.1688 | 2.55365e-06 | 3.49816e-07 | 1737.704923 |  10194.390307  |
| 0.1689 | 2.55363e-06 |  3.4981e-07 | 1738.729696 |  10194.100336  |
| 0.169  | 2.55361e-06 | 3.49805e-07 | 1739.754454 |  10193.809737  |
| 0.1691 |  2.5536e-06 | 3.49799e-07 | 1740.779195 |  10193.519533  |
| 0.1692 | 2.55358e-06 | 3.49794e-07 | 1741.803920 |  10193.227338  |
| 0.1693 | 2.55356e-06 | 3.49789e-07 | 1742.828628 |  10192.934856  |
| 0.1694 | 2.55354e-06 | 3.49783e-07 | 1743.853320 |  10192.642429  |
| 0.1695 | 2.55352e-06 | 3.49778e-07 | 1744.877995 |  10192.349034  |
| 0.1696 |  2.5535e-06 | 3.49772e-07 | 1745.902654 |  10192.055011  |
| 0.1697 | 2.55348e-06 | 3.49767e-07 | 1746.927296 |  10191.760361  |
| 0.1698 | 2.55346e-06 | 3.49761e-07 | 1747.951922 |  10191.465766  |
| 0.1699 | 2.55344e-06 | 3.49756e-07 | 1748.976531 |  10191.169862  |
|  0.17  | 2.55342e-06 | 3.49751e-07 | 1750.001123 |  10190.873672  |
| 0.1701 |  2.5534e-06 | 3.49745e-07 | 1751.025698 |  10190.576855  |
| 0.1702 | 2.55338e-06 |  3.4974e-07 | 1752.050257 |  10190.279752  |
| 0.1703 | 2.55336e-06 | 3.49734e-07 | 1753.074799 |  10189.982022  |
| 0.1704 | 2.55334e-06 | 3.49729e-07 | 1754.099324 |  10189.682983  |
| 0.1705 | 2.55332e-06 | 3.49723e-07 | 1755.123833 |  10189.384340  |
| 0.1706 |  2.5533e-06 | 3.49718e-07 | 1756.148324 |  10189.084389  |
| 0.1707 | 2.55329e-06 | 3.49712e-07 | 1757.172799 |  10188.784834  |
| 0.1708 | 2.55327e-06 | 3.49707e-07 | 1758.197256 |  10188.483970  |
| 0.1709 | 2.55325e-06 | 3.49701e-07 | 1759.221697 |  10188.182481  |
| 0.171  | 2.55323e-06 | 3.49696e-07 | 1760.246120 |  10187.880705  |
| 0.1711 | 2.55321e-06 | 3.49691e-07 | 1761.270527 |  10187.577962  |
| 0.1712 | 2.55319e-06 | 3.49685e-07 | 1762.294916 |  10187.275615  |
| 0.1713 | 2.55317e-06 |  3.4968e-07 | 1763.319289 |  10186.971961  |
| 0.1714 | 2.55315e-06 | 3.49674e-07 | 1764.343644 |  10186.667339  |
| 0.1715 | 2.55313e-06 | 3.49669e-07 | 1765.367982 |  10186.362773  |
| 0.1716 | 2.55311e-06 | 3.49663e-07 | 1766.392303 |  10186.057580  |
| 0.1717 | 2.55309e-06 | 3.49658e-07 | 1767.416606 |  10185.751762  |
| 0.1718 | 2.55307e-06 | 3.49652e-07 | 1768.440892 |  10185.444977  |
| 0.1719 | 2.55305e-06 | 3.49647e-07 | 1769.465161 |  10185.137906  |
| 0.172  | 2.55303e-06 | 3.49641e-07 | 1770.489413 |  10184.830551  |
| 0.1721 | 2.55301e-06 | 3.49636e-07 | 1771.513647 |  10184.522570  |
| 0.1722 | 2.55299e-06 |  3.4963e-07 | 1772.537863 |  10184.213963  |
| 0.1723 | 2.55297e-06 | 3.49625e-07 | 1773.562063 |  10183.904048  |
| 0.1724 | 2.55295e-06 | 3.49619e-07 | 1774.586244 |  10183.594871  |
| 0.1725 | 2.55293e-06 | 3.49614e-07 | 1775.610409 |  10183.284046  |
| 0.1726 |  2.5529e-06 | 3.49608e-07 | 1776.634555 |  10182.973278  |
| 0.1727 | 2.55288e-06 | 3.49603e-07 | 1777.658684 |  10182.660520  |
| 0.1728 | 2.55286e-06 | 3.49597e-07 | 1778.682796 |  10182.348500  |
| 0.1729 | 2.55284e-06 | 3.49592e-07 | 1779.706889 |  10182.036196  |
| 0.173  | 2.55282e-06 | 3.49586e-07 | 1780.730965 |  10181.722585  |
| 0.1731 |  2.5528e-06 |  3.4958e-07 | 1781.755023 |  10181.408689  |
| 0.1732 | 2.55278e-06 | 3.49575e-07 | 1782.779064 |  10181.093827  |
| 0.1733 | 2.55276e-06 | 3.49569e-07 | 1783.803087 |  10180.778681  |
| 0.1734 | 2.55274e-06 | 3.49564e-07 | 1784.827091 |  10180.462569  |
| 0.1735 | 2.55272e-06 | 3.49558e-07 | 1785.851078 |  10180.146513  |
| 0.1736 |  2.5527e-06 | 3.49553e-07 | 1786.875047 |  10179.829492  |
| 0.1737 | 2.55268e-06 | 3.49547e-07 | 1787.898998 |  10179.511846  |
| 0.1738 | 2.55266e-06 | 3.49542e-07 | 1788.922931 |  10179.193234  |
| 0.1739 | 2.55264e-06 | 3.49536e-07 | 1789.946846 |  10178.875020  |
| 0.174  | 2.55262e-06 | 3.49531e-07 | 1790.970743 |  10178.555499  |
| 0.1741 |  2.5526e-06 | 3.49525e-07 | 1791.994622 |  10178.236035  |
| 0.1742 | 2.55257e-06 | 3.49519e-07 | 1793.018483 |  10177.915265  |
| 0.1743 | 2.55255e-06 | 3.49514e-07 | 1794.042325 |  10177.593870  |
| 0.1744 | 2.55253e-06 | 3.49508e-07 | 1795.066150 |  10177.272533  |
| 0.1745 | 2.55251e-06 | 3.49503e-07 | 1796.089956 |  10176.950230  |
| 0.1746 | 2.55249e-06 | 3.49497e-07 | 1797.113743 |  10176.627302  |
| 0.1747 | 2.55247e-06 | 3.49491e-07 | 1798.137513 |  10176.303751  |
| 0.1748 | 2.55245e-06 | 3.49486e-07 | 1799.161264 |  10175.979234  |
| 0.1749 | 2.55243e-06 |  3.4948e-07 | 1800.184997 |  10175.654774  |
| 0.175  | 2.55241e-06 | 3.49475e-07 | 1801.208711 |  10175.329350  |
| 0.1751 | 2.55238e-06 | 3.49469e-07 | 1802.232407 |  10175.003642  |
| 0.1752 | 2.55236e-06 | 3.49464e-07 | 1803.256084 |  10174.676628  |
| 0.1753 | 2.55234e-06 | 3.49458e-07 | 1804.279743 |  10174.349672  |
| 0.1754 | 2.55232e-06 | 3.49452e-07 | 1805.303384 |  10174.022433  |
| 0.1755 |  2.5523e-06 | 3.49447e-07 | 1806.327005 |  10173.693206  |
| 0.1756 | 2.55228e-06 | 3.49441e-07 | 1807.350608 |  10173.364719  |
| 0.1757 | 2.55226e-06 | 3.49435e-07 | 1808.374193 |  10173.034927  |
| 0.1758 | 2.55224e-06 |  3.4943e-07 | 1809.397758 |  10172.704852  |
| 0.1759 | 2.55221e-06 | 3.49424e-07 | 1810.421305 |  10172.374152  |
| 0.176  | 2.55219e-06 | 3.49419e-07 | 1811.444833 |  10172.043171  |
| 0.1761 | 2.55217e-06 | 3.49413e-07 | 1812.468343 |  10171.711224  |
| 0.1762 | 2.55215e-06 | 3.49407e-07 | 1813.491833 |  10171.378654  |
| 0.1763 | 2.55213e-06 | 3.49402e-07 | 1814.515305 |  10171.045461  |
| 0.1764 | 2.55211e-06 | 3.49396e-07 | 1815.538758 |  10170.712326  |
| 0.1765 | 2.55208e-06 |  3.4939e-07 | 1816.562191 |  10170.376863  |
| 0.1766 | 2.55206e-06 | 3.49385e-07 | 1817.585606 |  10170.041800  |
| 0.1767 | 2.55204e-06 | 3.49379e-07 | 1818.609002 |  10169.706454  |
| 0.1768 | 2.55202e-06 | 3.49373e-07 | 1819.632378 |  10169.370144  |
| 0.1769 |  2.552e-06  | 3.49368e-07 | 1820.655736 |  10169.033211  |
| 0.177  | 2.55197e-06 | 3.49362e-07 | 1821.679074 |  10168.695996  |
| 0.1771 | 2.55195e-06 | 3.49357e-07 | 1822.702393 |  10168.358157  |
| 0.1772 | 2.55193e-06 | 3.49351e-07 | 1823.725693 |  10168.019355  |
| 0.1773 | 2.55191e-06 | 3.49345e-07 | 1824.748974 |  10167.679589  |
| 0.1774 | 2.55189e-06 |  3.4934e-07 | 1825.772235 |  10167.339882  |
| 0.1775 | 2.55186e-06 | 3.49334e-07 | 1826.795477 |  10166.999211  |
| 0.1776 | 2.55184e-06 | 3.49328e-07 | 1827.818700 |  10166.657577  |
| 0.1777 | 2.55182e-06 | 3.49322e-07 | 1828.841903 |  10166.316683  |
| 0.1778 |  2.5518e-06 | 3.49317e-07 | 1829.865087 |  10165.973803  |
| 0.1779 | 2.55178e-06 | 3.49311e-07 | 1830.888251 |  10165.630983  |
| 0.178  | 2.55175e-06 | 3.49305e-07 | 1831.911396 |  10165.287540  |
| 0.1781 | 2.55173e-06 |  3.493e-07  | 1832.934521 |  10164.942792  |
| 0.1782 | 2.55171e-06 | 3.49294e-07 | 1833.957627 |  10164.598104  |
| 0.1783 | 2.55169e-06 | 3.49288e-07 | 1834.980713 |  10164.253135  |
| 0.1784 | 2.55166e-06 | 3.49283e-07 | 1836.003779 |  10163.906521  |
| 0.1785 | 2.55164e-06 | 3.49277e-07 | 1837.026826 |  10163.560307  |
| 0.1786 | 2.55162e-06 | 3.49271e-07 | 1838.049853 |  10163.212448  |
| 0.1787 |  2.5516e-06 | 3.49266e-07 | 1839.072860 |  10162.864649  |
| 0.1788 | 2.55157e-06 |  3.4926e-07 | 1840.095848 |  10162.515545  |
| 0.1789 | 2.55155e-06 | 3.49254e-07 | 1841.118815 |  10162.166161  |
| 0.179  | 2.55153e-06 | 3.49248e-07 | 1842.141763 |  10161.817178  |
| 0.1791 | 2.55151e-06 | 3.49243e-07 | 1843.164691 |  10161.466209  |
| 0.1792 | 2.55148e-06 | 3.49237e-07 | 1844.187598 |  10161.114618  |
| 0.1793 | 2.55146e-06 | 3.49231e-07 | 1845.210486 |  10160.763087  |
| 0.1794 | 2.55144e-06 | 3.49225e-07 | 1846.233354 |  10160.410935  |
| 0.1795 | 2.55141e-06 |  3.4922e-07 | 1847.256201 |  10160.057478  |
| 0.1796 | 2.55139e-06 | 3.49214e-07 | 1848.279029 |  10159.704423  |
| 0.1797 | 2.55137e-06 | 3.49208e-07 | 1849.301836 |  10159.349383  |
